bag_time_ns,bag_time_sec,data
1780471688918397710,1780471688.918397665,True
1780471688928441979,1780471688.928442001,True
1780471688938394084,1780471688.938394070,True
1780471688948433137,1780471688.948433161,True
1780471688958472158,1780471688.958472252,True
1780471688968415973,1780471688.968415976,True
1780471688978452242,1780471688.978452206,True
1780471688988327926,1780471688.988327980,True
1780471688998580463,1780471688.998580456,True
1780471689008319275,1780471689.008319378,True
1780471689018488864,1780471689.018488884,True
1780471689028395877,1780471689.028395891,True
1780471689038417650,1780471689.038417578,True
1780471689048397275,1780471689.048397303,True
1780471689058373509,1780471689.058373451,True
1780471689068421299,1780471689.068421364,True
1780471689078398172,1780471689.078398228,True
1780471689088378566,1780471689.088378668,True
1780471689098525241,1780471689.098525286,True
1780471689108345882,1780471689.108345985,True
1780471689118375591,1780471689.118375540,True
1780471689128325295,1780471689.128325224,True
1780471689138540326,1780471689.138540268,True
1780471689148454316,1780471689.148454428,True
1780471689158369938,1780471689.158370018,True
1780471689168371901,1780471689.168371916,True
1780471689178345926,1780471689.178345919,True
1780471689188478009,1780471689.188477993,True
1780471689198374494,1780471689.198374510,True
1780471689208480399,1780471689.208480358,True
1780471689218466137,1780471689.218466043,True
1780471689228303899,1780471689.228303909,True
1780471689238481775,1780471689.238481760,True
1780471689248357555,1780471689.248357534,True
1780471689258532808,1780471689.258532763,True
1780471689268338920,1780471689.268338919,True
1780471689278572768,1780471689.278572798,True
1780471689288391105,1780471689.288391113,True
1780471689298363082,1780471689.298362970,True
1780471689308327539,1780471689.308327436,True
1780471689318424579,1780471689.318424463,True
1780471689328406573,1780471689.328406572,True
1780471689338427929,1780471689.338428020,True
1780471689348503977,1780471689.348504066,True
1780471689358516692,1780471689.358516693,True
1780471689368311316,1780471689.368311405,True
1780471689378410020,1780471689.378410101,True
1780471689388316522,1780471689.388316631,True
1780471689398509695,1780471689.398509741,True
1780471689408380067,1780471689.408380032,True
1780471689418523318,1780471689.418523312,True
1780471689428348631,1780471689.428348541,True
1780471689438278910,1780471689.438278913,True
1780471689448287882,1780471689.448287964,True
1780471689458264019,1780471689.458264112,True
1780471689468493163,1780471689.468493223,True
1780471689478490390,1780471689.478490353,True
1780471689488280245,1780471689.488280296,True
1780471689498572176,1780471689.498572111,True
1780471689508514872,1780471689.508514881,True
1780471689518390364,1780471689.518390417,True
1780471689528433961,1780471689.528434038,True
1780471689538285516,1780471689.538285494,True
1780471689548450176,1780471689.548450232,True
1780471689558459403,1780471689.558459520,True
1780471689568376210,1780471689.568376303,True
1780471689578315833,1780471689.578315735,True
1780471689588399689,1780471689.588399649,True
1780471689598388819,1780471689.598388910,True
1780471689608442529,1780471689.608442545,True
1780471689618479598,1780471689.618479490,True
1780471689628327760,1780471689.628327847,True
1780471689638487396,1780471689.638487339,True
1780471689648326182,1780471689.648326159,True
1780471689658615425,1780471689.658615351,True
1780471689668343485,1780471689.668343544,True
1780471689678411819,1780471689.678411722,True
1780471689688348531,1780471689.688348532,True
1780471689698388896,1780471689.698388815,True
1780471689708484208,1780471689.708484173,True
1780471689718418199,1780471689.718418121,True
1780471689728476422,1780471689.728476524,True
1780471689738317096,1780471689.738317013,True
1780471689748328275,1780471689.748328209,True
1780471689758399810,1780471689.758399725,True
1780471689768376844,1780471689.768376827,True
1780471689778486141,1780471689.778486252,True
1780471689788335103,1780471689.788335085,True
1780471689798476786,1780471689.798476696,True
1780471689808331317,1780471689.808331251,True
1780471689818406212,1780471689.818406105,True
1780471689828309321,1780471689.828309298,True
1780471689838403066,1780471689.838402987,True
1780471689848443495,1780471689.848443508,True
1780471689858376078,1780471689.858376026,True
1780471689868555939,1780471689.868556023,True
1780471689878475625,1780471689.878475666,True
1780471689888318283,1780471689.888318300,True
1780471689898574117,1780471689.898574114,True
1780471689908292736,1780471689.908292770,True
1780471689918537592,1780471689.918537617,True
1780471689928373754,1780471689.928373814,True
1780471689938564112,1780471689.938564062,True
1780471689948484726,1780471689.948484659,True
1780471689958480193,1780471689.958480120,True
1780471689968405608,1780471689.968405724,True
1780471689978450165,1780471689.978450060,True
1780471689988615465,1780471689.988615513,True
1780471689998501102,1780471689.998501062,True
1780471690008445365,1780471690.008445263,True
1780471690018487875,1780471690.018487930,True
1780471690028342662,1780471690.028342724,True
1780471690038622752,1780471690.038622856,True
1780471690048356828,1780471690.048356771,True
1780471690058483822,1780471690.058483839,True
1780471690068587583,1780471690.068587542,True
1780471690078435778,1780471690.078435659,True
1780471690088503344,1780471690.088503361,True
1780471690098448664,1780471690.098448753,True
1780471690108690513,1780471690.108690500,True
1780471690118471919,1780471690.118471861,True
1780471690128457338,1780471690.128457308,True
1780471690138536841,1780471690.138536930,True
1780471690148422190,1780471690.148422241,True
1780471690158554592,1780471690.158554554,True
1780471690168327326,1780471690.168327332,True
1780471690178439631,1780471690.178439617,True
1780471690188372471,1780471690.188372374,True
1780471690198561324,1780471690.198561430,True
1780471690208501236,1780471690.208501339,True
1780471690218373912,1780471690.218374014,True
1780471690228531659,1780471690.228531599,True
1780471690238507669,1780471690.238507748,True
1780471690248454493,1780471690.248454571,True
1780471690258559278,1780471690.258559227,True
1780471690268349741,1780471690.268349648,True
1780471690278527682,1780471690.278527737,True
1780471690288337954,1780471690.288337946,True
1780471690298477141,1780471690.298477173,True
1780471690308392507,1780471690.308392525,True
1780471690318438089,1780471690.318438053,True
1780471690328464757,1780471690.328464746,True
1780471690338364795,1780471690.338364840,True
1780471690348364229,1780471690.348364115,True
1780471690358386386,1780471690.358386278,True
1780471690368522852,1780471690.368522882,True
1780471690378456171,1780471690.378456116,True
1780471690388426549,1780471690.388426542,True
1780471690398540582,1780471690.398540497,True
1780471690408410218,1780471690.408410311,True
1780471690418620576,1780471690.418620586,True
1780471690428405183,1780471690.428405285,True
1780471690438587572,1780471690.438587666,True
1780471690448477337,1780471690.448477268,True
1780471690458532487,1780471690.458532572,True
1780471690468459118,1780471690.468459129,True
1780471690478386421,1780471690.478386402,True
1780471690489864690,1780471690.489864588,True
1780471690498383083,1780471690.498383045,True
1780471690508527838,1780471690.508527756,True
1780471690518450725,1780471690.518450737,True
1780471690528432558,1780471690.528432608,True
1780471690538597251,1780471690.538597345,True
1780471690548403523,1780471690.548403502,True
1780471690558752769,1780471690.558752775,True
1780471690568377975,1780471690.568377972,True
1780471690578626672,1780471690.578626633,True
1780471690588448657,1780471690.588448763,True
1780471690598557826,1780471690.598557711,True
1780471690608486697,1780471690.608486652,True
1780471690618499285,1780471690.618499279,True
1780471690628659945,1780471690.628659964,True
1780471690638608657,1780471690.638608694,True
1780471690648727490,1780471690.648727417,True
1780471690658610695,1780471690.658610582,True
1780471690668487755,1780471690.668487787,True
1780471690678494806,1780471690.678494692,True
1780471690688451359,1780471690.688451290,True
1780471690698592978,1780471690.698592901,True
1780471690708377201,1780471690.708377123,True
1780471690718574023,1780471690.718574047,True
1780471690728411881,1780471690.728411913,True
1780471690738645696,1780471690.738645792,True
1780471690748515940,1780471690.748515844,True
1780471690758470413,1780471690.758470297,True
1780471690768490233,1780471690.768490314,True
1780471690778457762,1780471690.778457880,True
1780471690788523216,1780471690.788523197,True
1780471690798468120,1780471690.798468113,True
1780471690808629612,1780471690.808629513,True
1780471690818632023,1780471690.818632126,True
1780471690828511932,1780471690.828511953,True
1780471690838740243,1780471690.838740349,True
1780471690848422637,1780471690.848422527,True
1780471690858546526,1780471690.858546495,True
1780471690868435107,1780471690.868435144,True
1780471690878506962,1780471690.878506899,True
1780471690888404599,1780471690.888404608,True
1780471690898365440,1780471690.898365498,True
1780471690908512083,1780471690.908512115,True
1780471690918430426,1780471690.918430328,True
1780471690928556012,1780471690.928555965,True
1780471690938637787,1780471690.938637733,True
1780471690948441179,1780471690.948441267,True
1780471690958458791,1780471690.958458900,True
1780471690968527318,1780471690.968527317,True
1780471690978622374,1780471690.978622437,True
1780471690988499306,1780471690.988499403,True
1780471690998460819,1780471690.998460770,True
1780471691008566116,1780471691.008566141,True
1780471691018544750,1780471691.018544674,True
1780471691028560058,1780471691.028560162,True
1780471691038508322,1780471691.038508415,True
1780471691048535150,1780471691.048535109,True
1780471691058573115,1780471691.058573008,True
1780471691068503010,1780471691.068502903,True
1780471691078560017,1780471691.078560114,True
1780471691088476503,1780471691.088476419,True
1780471691098586504,1780471691.098586559,True
1780471691108406569,1780471691.108406544,True
1780471691118647201,1780471691.118647099,True
1780471691128475043,1780471691.128474951,True
